image,label,x,y,source
0000.jpg,1,963,1613,track_core
0000.jpg,1,896,1667,track_core
0000.jpg,1,1049,1615,track_core
0000.jpg,1,1179,1618,track_core
0000.jpg,1,1261,1587,track_core
0000.jpg,0,1207,3499,consensus_cut_or_pot
0000.jpg,0,1207,3296,consensus_cut_or_pot
0000.jpg,0,1207,3730,consensus_cut_or_pot
0000.jpg,0,1207,3641,consensus_cut_or_pot
0000.jpg,0,1207,3830,consensus_cut_or_pot
0000.jpg,0,1207,3399,consensus_cut_or_pot
0000.jpg,0,1206,3210,consensus_cut_or_pot
0000.jpg,0,1256,3570,consensus_cut_or_pot
0001.jpg,1,965,1613,track_core
0001.jpg,1,897,1666,track_core
0001.jpg,1,1051,1615,track_core
0001.jpg,1,1179,1618,track_core
0001.jpg,1,1261,1587,track_core
0001.jpg,0,1210,3676,consensus_cut_or_pot
0001.jpg,0,1210,3300,consensus_cut_or_pot
0001.jpg,0,1210,3490,consensus_cut_or_pot
0001.jpg,0,1210,3802,consensus_cut_or_pot
0001.jpg,0,1210,3587,consensus_cut_or_pot
0001.jpg,0,1210,3393,consensus_cut_or_pot
0001.jpg,0,1204,3214,consensus_cut_or_pot
0001.jpg,0,1269,3739,consensus_cut_or_pot
0002.jpg,1,956,1620,track_core
0002.jpg,1,1042,1615,track_core
0002.jpg,1,894,1680,track_core
0002.jpg,1,1179,1618,track_core
0002.jpg,1,1261,1587,track_core
0002.jpg,0,1210,3606,consensus_cut_or_pot
0002.jpg,0,1210,3245,consensus_cut_or_pot
0002.jpg,0,1210,3766,consensus_cut_or_pot
0002.jpg,0,1210,3503,consensus_cut_or_pot
0002.jpg,0,1210,3369,consensus_cut_or_pot
0002.jpg,0,1242,3686,consensus_cut_or_pot
0002.jpg,0,1256,3839,consensus_cut_or_pot
0002.jpg,0,1164,3839,consensus_cut_or_pot
0003.jpg,1,989,1614,track_core
0003.jpg,1,912,1654,track_core
0003.jpg,1,1075,1615,track_core
0003.jpg,1,1179,1618,track_core
0003.jpg,1,1261,1587,track_core
0003.jpg,0,1210,3699,consensus_cut_or_pot
0003.jpg,0,1210,3328,consensus_cut_or_pot
0003.jpg,0,1210,3512,consensus_cut_or_pot
0003.jpg,0,1210,3225,consensus_cut_or_pot
0003.jpg,0,1210,3419,consensus_cut_or_pot
0003.jpg,0,1210,3608,consensus_cut_or_pot
0003.jpg,0,1210,3800,consensus_cut_or_pot
0003.jpg,0,1269,3162,consensus_cut_or_pot
0004.jpg,1,1258,1588,track_core
0004.jpg,1,1176,1561,track_core
0004.jpg,1,1233,1671,track_core
0004.jpg,1,1329,1539,track_core
0004.jpg,1,1329,1637,track_core
0004.jpg,0,1344,3578,consensus_cut_or_pot
0004.jpg,0,1344,3164,consensus_cut_or_pot
0004.jpg,0,1344,3356,consensus_cut_or_pot
0004.jpg,0,1344,3770,consensus_cut_or_pot
0004.jpg,0,1344,3075,consensus_cut_or_pot
0004.jpg,0,1344,3256,consensus_cut_or_pot
0004.jpg,0,1344,3484,consensus_cut_or_pot
0004.jpg,0,1344,3672,consensus_cut_or_pot
0005.jpg,1,1202,1609,track_core
0005.jpg,1,1280,1571,track_core
0005.jpg,1,1122,1577,track_core
0005.jpg,1,973,1517,track_core
0005.jpg,1,1197,1695,track_core
0005.jpg,0,1295,3573,consensus_cut_or_pot
0005.jpg,0,1295,3080,consensus_cut_or_pot
0005.jpg,0,1295,3441,consensus_cut_or_pot
0005.jpg,0,1295,3329,consensus_cut_or_pot
0005.jpg,0,1295,3806,consensus_cut_or_pot
0005.jpg,0,1295,3670,consensus_cut_or_pot
0005.jpg,0,1295,3219,consensus_cut_or_pot
0005.jpg,0,1315,2996,consensus_cut_or_pot
0006.jpg,1,1179,1618,track_core
0006.jpg,1,1258,1584,track_core
0006.jpg,1,1094,1600,track_core
0006.jpg,1,1015,1562,track_core
0006.jpg,1,932,1539,track_core
0006.jpg,0,1219,3786,consensus_cut_or_pot
0006.jpg,0,1219,3167,consensus_cut_or_pot
0006.jpg,0,1219,3615,consensus_cut_or_pot
0006.jpg,0,1219,3079,consensus_cut_or_pot
0006.jpg,0,1219,3294,consensus_cut_or_pot
0006.jpg,0,1219,3445,consensus_cut_or_pot
0006.jpg,0,1205,3701,consensus_cut_or_pot
0006.jpg,0,1205,3530,consensus_cut_or_pot
0007.jpg,1,1179,1618,track_core
0007.jpg,1,1094,1602,track_core
0007.jpg,1,1255,1577,track_core
0007.jpg,1,1018,1561,track_core
0007.jpg,1,937,1532,track_core
0007.jpg,0,1193,3132,consensus_cut_or_pot
0007.jpg,0,1193,3723,consensus_cut_or_pot
0007.jpg,0,1193,3255,consensus_cut_or_pot
0007.jpg,0,1193,3483,consensus_cut_or_pot
0007.jpg,0,1193,3588,consensus_cut_or_pot
0007.jpg,0,1193,3385,consensus_cut_or_pot
0007.jpg,0,1193,3818,consensus_cut_or_pot
0007.jpg,0,1193,3044,consensus_cut_or_pot
0008.jpg,1,1179,1618,track_core
0008.jpg,1,1261,1587,track_core
0008.jpg,1,1100,1583,track_core
0008.jpg,1,1023,1544,track_core
0008.jpg,1,941,1517,track_core
0008.jpg,0,1248,3630,consensus_cut_or_pot
0008.jpg,0,1248,3783,consensus_cut_or_pot
0008.jpg,0,1248,3200,consensus_cut_or_pot
0008.jpg,0,1248,3473,consensus_cut_or_pot
0008.jpg,0,1248,3341,consensus_cut_or_pot
0008.jpg,0,1248,3108,consensus_cut_or_pot
0008.jpg,0,1285,3552,consensus_cut_or_pot
0008.jpg,0,1289,3032,consensus_cut_or_pot
0009.jpg,1,989,1614,track_core
0009.jpg,1,912,1654,track_core
0009.jpg,1,1075,1615,track_core
0009.jpg,1,1179,1618,track_core
0009.jpg,1,1261,1587,track_core
0009.jpg,0,1203,3790,consensus_cut_or_pot
